,index,ID,strategy,label
6159,3836,733,Having to spend the night at a friend house was stressful. Needed more structure.,4.0
6160,3837,733,Overnight at a friends house was boring. Needed more structure.,4.0
6161,3838,733,We need to go to the park before the weather is warmer.,4.0
6162,3839,733,We need to do the park on a cooler day.,4.0
6163,3840,733,We need more money and cooler weather to do the park.,4.0
6164,3841,733,There is a much better way to spend time and cool down.,4.0
6165,3842,733,"Our group needs more time to do the park, but we have to wait for cooler weather.",4.0
6166,3843,733,You need to get the parent down to the level where you can understand what he is doing.,4.0
6167,3844,733,Needs a single parent to engage with him.,4.0
6168,3845,733,Needs one to one parent to engage him.,4.0
6169,3846,733,needs close supervision.,4.0
6170,3847,733,It needs close supervision.,4.0
6171,3848,733,Is very sensitive to light and needs to be closely watched,4.0
6172,3849,733,Needs to be watched very closely.,4.0
6173,3850,733,Not capable of using tools.,4.0
6174,3851,733,I wish I had more time for fun outings and not to much work.,4.0
6175,3852,733,We wish we had a more exciting free time for fun outings.,4.0
6176,3853,733,I wish they would hire a fun outings crew to keep us company on their trips.,4.0
6177,3854,733,I wish I had more time. But I can't do anything with all the therapy.,4.0
6178,3855,733,I wish we had more free time.,4.0
6179,3856,733,"We have to be a bit lazy sometimes, as we can't get out much.",4.0
6180,3857,733,I see there's the Xmas parade for the first time this weekend and I'm kinda excited.,4.0
6181,3858,733,I wish we had more free time for fun outings within your community.,4.0
6182,3859,733,He needs help staying involved.,4.0
6183,3860,733,He is too bored or busy to do anything.,4.0
6184,3861,733,He can't stay interested in anything.,4.0
6185,3862,733,He needs a life.,4.0
6186,3863,733,He needs help staying engaged.,4.0
6187,3864,733,He is too stressed.,4.0
6188,3865,733,Not sure how to get me to engage more socially.,4.0
6189,3866,733,Not sure how to get him to engage more.,4.0
6190,3867,733,He doesn't want to engage more socially.,4.0
6191,3868,733,Could your children take him to a local community center for help?,4.0
6192,3869,733,Not sure how to get him in to social circles.,4.0
6193,3870,733,Requires you to supervise your players.,4.0
6194,3871,733,"It provides a lot of fun, but requires some supervision.",4.0
6195,3872,733,"Having chores is a part of your normal schedule, so it is probably best to have chores done.",4.0
6196,3873,733,You can skip out on your chores to spend time with your partner.,4.0
6197,3874,733,Not clean.,4.0
6198,3875,733,Need to have money to do them.,4.0
6199,3876,733,Money is needed to do them.,4.0
6200,3877,733,Need money to pay them.,4.0
6201,3878,733,I need money to do the above.,4.0
6202,3879,733,One needs more than classes to do them.,4.0
6203,3880,733,They need to have money to do them.,4.0
6204,3881,733,Need more money to do them.,4.0
6205,3882,733,We need more time aside from therapy to go to the park.,4.0
6206,3883,733,We must have time apart from therapies to go to the park.,4.0
6207,3884,733,Our mother doesnÃ¢â‚¬â„¢t spend time apart from the therapies to go to the park.,4.0
6208,3885,733,We need time to go to park away from therapies to relax.,4.0
6209,3886,733,We need time apart from therapeutic time for a walk to the park.,4.0
6210,3887,733,We need to do non therapeutic activities like play cricket and go to the park to have good times.,4.0
6211,3888,733,We have limited time and money for outings.,4.0
6212,3889,733,We are short of money and time for outings.,4.0
6213,3890,733,We are so busy.,4.0
6214,3891,733,We have very little time and money for outings.,4.0
6215,3892,733,I have a list of things I don't want to do.,4.0
6216,3893,733,We have no time or money for outings.,4.0
6217,3894,733,"I want to go somewhere, but I have little time and money.",4.0
6218,3895,733,There are times that we have no time if not money for outings.,4.0
6219,3896,537,"If we had less family and/or outside help, we'd probably have him in one lesson/activity a week but we can't afford the time now with all of his therapy and his brothers' activities as well",4.0
6220,3897,537,"If we had more family/outside help, we'd likely have him in one lesson/activity a week but we can't afford the time now with all of his therapy and his brothers' activities as well.",4.0
6221,3898,537,"If we had more family or outside help, we might have him in one lesson or activity a week, but there is a lot of therapy and his brothers' activities too.",4.0
6222,3899,537,"If we had a lot more family/external help, we'd have him in one lesson a week but we can't afford the time now with all of his therapy and his brothers' activities as well.",4.0
6223,3900,537,"We'd probably want to have him in one lesson/activity per week, but we don't have the time. We have to do all his therapy plus his brothers' activities as well.",4.0
6224,3901,537,"If we had more family or outside help, we'd probably have him in one lesson/activity a week, but we can't afford the time now with all of his therapy and his brothers' activities as well.",4.0
6225,3902,537,He needs more adult help to learn how to socialize with other kids. This is the ability to communicate with others.,4.0
6226,3903,537,"He needs more adult help to learn how to communicate with other kids. The desire is there, but the communication skills are not.",4.0
6227,3904,537,"He needs more adult help to learn how to socialize with other kids. The desire is there, but the communication skills are not.",4.0
6228,3905,537,"The desire is there, but the communication skills are not.",4.0
6229,3906,537,He needs more adult help to learn how to socialize with other kids.,4.0
6230,3907,537,"He is too young to be learning lessons, and a good communicator is crucial to his success.",4.0
6231,3908,537,"He has too many therapy sessions now (speech, occupational therapy) to fit in lessons as well.",4.0
6232,3909,537,I have to take him in therapy too much. We did try swimming lessons but he needs to work on communication more first.,4.0
6233,3910,537,"He has too many therapy sessions and lessons to fit in, but we did try swimming lessons with a good swim coach. He needs more skills in communication first or specialized (autism-specific) lessons/sessions.",4.0
6234,3911,537,"He has too many therapy sessions now (speech, occupational therapy) to fit in lessons, though we did try swimming lessons. I think he needs more communicative skills first, or specialized (autism-specific) lessons/sessions.",4.0
6235,3912,537,"He has too many therapy sessions now (speech, occupational therapy) to fit in lessons as well, though we did try swimming lessons. He must have more communicative skills first, or specialized (autism-specific) lessons/sessions.",4.0
6236,3913,537,"He has too many therapy sessions now (speech, occupational therapy) to fit in lessons as well, though we did try swimming lessons. He needs more communicative skills first, or specialized (autism-specific) lessons/sessions.",4.0
6237,3914,525,"I don't think much will change in my daughter's care routines until she ""catches up"" cognitively and understands more.",4.0
6238,3915,525,"I don't think much will change in my daughter's care routines, until she ""catches up"" cognitively and understands more.",4.0
6239,3916,525,"I believe that my daughter will not have much change in her care routines, until she ""catches up"" cognitively and understands more.",4.0
6240,3917,525,"I don't think much will change in my daughter's care routines, until she catches up cognitively and understands more.",4.0
6241,3918,525,"I think that little will change in my daughter's care routines, until she ""catches up"" cognitively.",4.0
6242,3919,525,"I think the routines won't change much until she ""catches up"" cognitively and understands more.",4.0
6243,3920,525,I don't think much will change in the care routines until she understands more.,4.0
6244,3921,712,The school knows more about my child's understanding than I do. I am so grateful for the program and ask many questions.,4.0
6245,3922,712,The school is so much better at teaching then I am and I ask them many questions.,4.0
6246,3923,712,I am so grateful for the program and ask many questions,4.0
6247,3924,712,The school I feel is more knowledgeable about my child's understanding. I am grateful for the program and ask many questions.,4.0
6248,3925,712,"I think the best approach when it comes to my child is to let the school know more, so I am grateful for that and ask many questions.",4.0
